drivers/pcmcia/electra_cf.c:electra-cf
drivers/usb/dwc2/params.c:ingenic,jz4780-otg
drivers/usb/dwc2/params.c:ingenic,x1000-otg
drivers/usb/dwc2/params.c:ingenic,x1600-otg
drivers/usb/dwc2/params.c:ingenic,x1700-otg
drivers/usb/dwc2/params.c:ingenic,x1830-otg
drivers/usb/dwc2/params.c:ingenic,x2000-otg
drivers/usb/dwc2/params.c:rockchip,rk3066-usb
drivers/usb/dwc2/params.c:lantiq,danube-usb
drivers/usb/dwc2/params.c:lantiq,ase-usb
drivers/usb/dwc2/params.c:lantiq,arx100-usb
drivers/usb/dwc2/params.c:lantiq,xrx200-usb
drivers/usb/dwc2/params.c:lantiq,xrx300-usb
drivers/usb/dwc2/params.c:snps,dwc2
drivers/usb/dwc2/params.c:samsung,s3c6400-hsotg
drivers/usb/dwc2/params.c:amlogic,meson8-usb
drivers/usb/dwc2/params.c:amlogic,meson8b-usb
drivers/usb/dwc2/params.c:amlogic,meson-gxbb-usb
drivers/usb/dwc2/params.c:amlogic,meson-g12a-usb
drivers/usb/dwc2/params.c:amlogic,meson-a1-usb
drivers/usb/dwc2/params.c:amcc,dwc-otg
drivers/usb/dwc2/params.c:apm,apm82181-dwc-otg
drivers/usb/dwc2/params.c:sophgo,cv1800-usb
drivers/usb/dwc2/params.c:st,stm32f4x9-fsotg
drivers/usb/dwc2/params.c:st,stm32f4x9-hsotg
drivers/usb/dwc2/params.c:st,stm32f7-hsotg
drivers/usb/dwc2/params.c:st,stm32mp15-fsotg
drivers/usb/dwc2/params.c:st,stm32mp15-hsotg
drivers/usb/dwc2/params.c:intel,socfpga-agilex-hsotg
drivers/soc/renesas/pwc-rzv2m.c:renesas,rzv2m-pwc
drivers/of/unittest-data/overlay_common.dtsi:ot,big-volts-control
drivers/of/unittest-data/overlay_common.dtsi:ot,hvac-medium
drivers/of/unittest-data/overlay_common.dtsi:ot,ferris-wheel-motor
drivers/of/unittest-data/overlay_common.dtsi:ot,roller-coaster-motor
drivers/of/unittest-data/overlay_common.dtsi:ot,rides
drivers/of/unittest-data/overlay_common.dtsi:ot,roller-coaster
drivers/of/unittest-data/overlay_common.dtsi:ot,work-lights
drivers/of/unittest-data/overlay_common.dtsi:ot,show-lights
drivers/of/unittest-data/overlay_common.dtsi:ot,tickets
drivers/of/unittest-data/overlay_19.dtso:unittest
drivers/of/unittest-data/overlay_16.dtso:unittest
drivers/of/unittest-data/tests-platform.dtsi:test-device
drivers/of/unittest-data/tests-platform.dtsi:test-sub-device
drivers/of/unittest-data/tests-platform.dtsi:test-device
drivers/of/unittest-data/tests-platform.dtsi:test-sub-device
drivers/of/unittest-data/tests-platform.dtsi:test,rust-device
drivers/of/unittest-data/tests-platform.dtsi:test-sub-device
drivers/soc/tegra/flowctrl.c:nvidia,tegra210-flowctrl
drivers/soc/tegra/flowctrl.c:nvidia,tegra124-flowctrl
drivers/soc/tegra/flowctrl.c:nvidia,tegra114-flowctrl
drivers/soc/tegra/flowctrl.c:nvidia,tegra30-flowctrl
drivers/soc/tegra/flowctrl.c:nvidia,tegra20-flowctrl
drivers/soc/sunxi/sunxi_sram.c:allwinner,sun4i-a10-sram-a3-a4
drivers/soc/sunxi/sunxi_sram.c:allwinner,sun4i-a10-sram-c1
drivers/soc/sunxi/sunxi_sram.c:allwinner,sun4i-a10-sram-d
drivers/soc/sunxi/sunxi_sram.c:allwinner,sun50i-a64-sram-c
drivers/soc/sunxi/sunxi_sram.c:allwinner,sun4i-a10-sram-controller
drivers/soc/sunxi/sunxi_sram.c:allwinner,sun4i-a10-system-control
drivers/soc/sunxi/sunxi_sram.c:allwinner,sun5i-a13-system-control
drivers/soc/sunxi/sunxi_sram.c:allwinner,sun8i-a23-system-control
drivers/soc/sunxi/sunxi_sram.c:allwinner,sun8i-h3-system-control
drivers/soc/sunxi/sunxi_sram.c:allwinner,sun20i-d1-system-control
drivers/soc/sunxi/sunxi_sram.c:allwinner,sun50i-a64-sram-controller
drivers/soc/sunxi/sunxi_sram.c:allwinner,sun50i-a64-system-control
drivers/soc/sunxi/sunxi_sram.c:allwinner,sun50i-h5-system-control
drivers/soc/sunxi/sunxi_sram.c:allwinner,sun50i-h616-system-control
drivers/soc/tegra/common.c:nvidia,tegra20
drivers/soc/tegra/common.c:nvidia,tegra30
drivers/soc/tegra/common.c:nvidia,tegra114
drivers/soc/tegra/common.c:nvidia,tegra124
drivers/soc/tegra/common.c:nvidia,tegra132
drivers/soc/tegra/common.c:nvidia,tegra210
drivers/soc/versatile/soc-integrator.c:arm,core-module-integrator
drivers/soc/versatile/soc-realview.c:arm,realview-eb-soc
drivers/soc/versatile/soc-realview.c:arm,realview-pb1176-soc
drivers/soc/versatile/soc-realview.c:arm,realview-pb11mp-soc
drivers/soc/versatile/soc-realview.c:arm,realview-pba8-soc
drivers/soc/versatile/soc-realview.c:arm,realview-pbx-soc
drivers/soc/tegra/fuse/tegra-apbmisc.c:nvidia,tegra20-apbmisc
drivers/soc/tegra/fuse/tegra-apbmisc.c:nvidia,tegra186-misc
drivers/soc/tegra/fuse/tegra-apbmisc.c:nvidia,tegra194-misc
drivers/soc/tegra/fuse/tegra-apbmisc.c:nvidia,tegra234-misc
drivers/soc/tegra/cbb/tegra234-cbb.c:nvidia,tegra234-cbb-fabric
drivers/soc/tegra/cbb/tegra234-cbb.c:nvidia,tegra234-aon-fabric
drivers/soc/tegra/cbb/tegra234-cbb.c:nvidia,tegra234-bpmp-fabric
drivers/soc/tegra/cbb/tegra234-cbb.c:nvidia,tegra234-dce-fabric
drivers/soc/tegra/cbb/tegra234-cbb.c:nvidia,tegra234-rce-fabric
drivers/soc/tegra/cbb/tegra234-cbb.c:nvidia,tegra234-sce-fabric
drivers/soc/tegra/fuse/fuse-tegra.c:nvidia,tegra20-car
drivers/soc/tegra/fuse/fuse-tegra.c:nvidia,tegra30-car
drivers/soc/tegra/fuse/fuse-tegra.c:nvidia,tegra114-car
drivers/soc/tegra/fuse/fuse-tegra.c:nvidia,tegra124-car
drivers/soc/tegra/fuse/fuse-tegra.c:nvidia,tegra132-car
drivers/soc/tegra/fuse/fuse-tegra.c:nvidia,tegra210-car
drivers/soc/tegra/fuse/fuse-tegra.c:nvidia,tegra234-efuse
drivers/soc/tegra/fuse/fuse-tegra.c:nvidia,tegra194-efuse
drivers/soc/tegra/fuse/fuse-tegra.c:nvidia,tegra186-efuse
drivers/soc/tegra/fuse/fuse-tegra.c:nvidia,tegra210-efuse
drivers/soc/tegra/fuse/fuse-tegra.c:nvidia,tegra132-efuse
drivers/soc/tegra/fuse/fuse-tegra.c:nvidia,tegra124-efuse
drivers/soc/tegra/fuse/fuse-tegra.c:nvidia,tegra114-efuse
drivers/soc/tegra/fuse/fuse-tegra.c:nvidia,tegra30-efuse
drivers/soc/tegra/fuse/fuse-tegra.c:nvidia,tegra20-efuse
drivers/soc/renesas/rcar-rst.c:renesas,r8a7742-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a7743-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a7744-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a7745-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a77470-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a774a1-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a774b1-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a774c0-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a774e1-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a7778-reset-wdt
drivers/soc/renesas/rcar-rst.c:renesas,r8a7779-reset-wdt
drivers/soc/renesas/rcar-rst.c:renesas,r8a7790-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a7791-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a7792-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a7793-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a7794-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a7795-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a7796-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a77961-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a77965-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a77970-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a77980-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a77990-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a77995-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a779a0-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a779f0-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a779g0-rst
drivers/soc/renesas/rcar-rst.c:renesas,r8a779h0-rst
drivers/soc/tegra/cbb/tegra194-cbb.c:nvidia,tegra194-cbb-noc
drivers/soc/tegra/cbb/tegra194-cbb.c:nvidia,tegra194-aon-noc
drivers/soc/tegra/cbb/tegra194-cbb.c:nvidia,tegra194-bpmp-noc
drivers/soc/tegra/cbb/tegra194-cbb.c:nvidia,tegra194-rce-noc
drivers/soc/tegra/cbb/tegra194-cbb.c:nvidia,tegra194-sce-noc
drivers/usb/host/ehci-npcm7xx.c:nuvoton,npcm750-ehci
drivers/usb/host/ehci-orion.c:marvell,orion-ehci
drivers/usb/host/ehci-orion.c:marvell,armada-3700-ehci
drivers/usb/host/ehci-orion.c:marvell,ac5-ehci
drivers/usb/misc/qcom_eud.c:qcom,eud
drivers/soc/qcom/rpm_master_stats.c:qcom,rpm-master-stats
drivers/soc/qcom/rpm-proc.c:qcom,rpm-proc
drivers/soc/qcom/wcnss_ctrl.c:qcom,wcnss
drivers/soc/qcom/pmic_glink.c:qcom,sc8280xp-pmic-glink
drivers/soc/qcom/pmic_glink.c:qcom,pmic-glink
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt6323
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt6331
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt6351
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt6357
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt6358
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt6359
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt6380-regulator
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt6397
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt2701-pwrap
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt6765-pwrap
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt6779-pwrap
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt6795-pwrap
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt6797-pwrap
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt6873-pwrap
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt7622-pwrap
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt8135-pwrap
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt8173-pwrap
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt8183-pwrap
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt8186-pwrap
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt8195-pwrap
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt8365-pwrap
drivers/soc/mediatek/mtk-pmic-wrap.c:mediatek,mt8516-pwrap
drivers/usb/host/ohci-spear.c:st,spear600-ohci
drivers/soc/qcom/qcom-geni-se.c:qcom,geni-se-qup
drivers/soc/qcom/qcom-geni-se.c:qcom,geni-se-i2c-master-hub
drivers/usb/host/ohci-da8xx.c:ti,da830-ohci
drivers/soc/qcom/pmic_glink_altmode.c:qcom,sc8180x-pmic-glink
drivers/usb/host/ehci-xilinx-of.c:xlnx,xps-usb-host-1.00.a
drivers/usb/host/ehci-atmel.c:atmel,at91sam9g45-ehci
drivers/usb/host/ehci-mv.c:marvell,pxau2o-ehci
drivers/usb/host/fhci-hcd.c:fsl,mpc8323-qe-usb
drivers/usb/host/ehci-brcm.c:brcm,ehci-brcm-v2
drivers/usb/host/ehci-brcm.c:brcm,bcm7445-ehci
drivers/usb/host/max3421-hcd.c:maxim,max3421
drivers/usb/host/ehci-st.c:st,st-ehci-300x
drivers/usb/host/ohci-exynos.c:samsung,exynos4210-ohci
drivers/usb/host/ohci-at91.c:atmel,at91rm9200-ohci
drivers/usb/host/ehci-omap.c:ti,ehci-omap
drivers/usb/host/ohci-nxp.c:nxp,ohci-nxp
drivers/usb/host/ohci-ppc-of.c:ohci-bigendian
drivers/usb/host/ohci-ppc-of.c:ohci-be
drivers/usb/host/ohci-ppc-of.c:ohci-le
drivers/soc/tegra/pmc.c:nvidia,tegra234-pmc
drivers/soc/tegra/pmc.c:nvidia,tegra194-pmc
drivers/soc/tegra/pmc.c:nvidia,tegra186-pmc
drivers/soc/tegra/pmc.c:nvidia,tegra210-pmc
drivers/soc/tegra/pmc.c:nvidia,tegra132-pmc
drivers/soc/tegra/pmc.c:nvidia,tegra124-pmc
drivers/soc/tegra/pmc.c:nvidia,tegra114-pmc
drivers/soc/tegra/pmc.c:nvidia,tegra30-pmc
drivers/soc/tegra/pmc.c:nvidia,tegra20-pmc
drivers/soc/qcom/smp2p.c:qcom,smp2p
drivers/usb/host/xhci-mtk.c:mediatek,mt8173-xhci
drivers/usb/host/xhci-mtk.c:mediatek,mt8195-xhci
drivers/usb/host/xhci-mtk.c:mediatek,mtk-xhci
drivers/usb/host/ehci-spear.c:st,spear600-ehci
drivers/usb/host/ehci-platform.c:via,vt8500-ehci
drivers/usb/host/ehci-platform.c:wm,prizm-ehci
drivers/usb/host/ehci-platform.c:generic-ehci
drivers/usb/host/ehci-platform.c:cavium,octeon-6335-ehci
drivers/usb/host/xhci-plat.c:generic-xhci
drivers/usb/host/xhci-plat.c:xhci-platform
drivers/usb/host/xhci-plat.c:marvell,armada-375-xhci
drivers/usb/host/xhci-plat.c:marvell,armada-380-xhci
drivers/usb/host/xhci-plat.c:marvell,armada3700-xhci
drivers/usb/host/xhci-plat.c:brcm,xhci-brcm-v2
drivers/usb/host/xhci-plat.c:brcm,bcm2711-xhci
drivers/usb/host/xhci-plat.c:brcm,bcm7445-xhci
drivers/usb/host/xhci-tegra.c:nvidia,tegra124-xusb
drivers/usb/host/xhci-tegra.c:nvidia,tegra210-xusb
drivers/usb/host/xhci-tegra.c:nvidia,tegra186-xusb
drivers/usb/host/xhci-tegra.c:nvidia,tegra194-xusb
drivers/usb/host/xhci-tegra.c:nvidia,tegra234-xusb
drivers/soc/qcom/cmd-db.c:qcom,cmd-db
drivers/usb/host/ohci-st.c:st,st-ohci-300x
drivers/soc/qcom/spm.c:qcom,sdm660-gold-saw2-v4.1-l2
drivers/soc/qcom/spm.c:qcom,sdm660-silver-saw2-v4.1-l2
drivers/soc/qcom/spm.c:qcom,msm8226-saw2-v2.1-cpu
drivers/soc/qcom/spm.c:qcom,msm8909-saw2-v3.0-cpu
drivers/soc/qcom/spm.c:qcom,msm8916-saw2-v3.0-cpu
drivers/soc/qcom/spm.c:qcom,msm8939-saw2-v3.0-cpu
drivers/soc/qcom/spm.c:qcom,msm8974-saw2-v2.1-cpu
drivers/soc/qcom/spm.c:qcom,msm8976-gold-saw2-v2.3-l2
drivers/soc/qcom/spm.c:qcom,msm8976-silver-saw2-v2.3-l2
drivers/soc/qcom/spm.c:qcom,msm8998-gold-saw2-v4.1-l2
drivers/soc/qcom/spm.c:qcom,msm8998-silver-saw2-v4.1-l2
drivers/soc/qcom/spm.c:qcom,apq8084-saw2-v2.1-cpu
drivers/soc/qcom/spm.c:qcom,apq8064-saw2-v1.1-cpu
drivers/soc/qcom/qcom_aoss.c:qcom,sc7180-aoss-qmp
drivers/soc/qcom/qcom_aoss.c:qcom,sc7280-aoss-qmp
drivers/soc/qcom/qcom_aoss.c:qcom,sdm845-aoss-qmp
drivers/soc/qcom/qcom_aoss.c:qcom,sm8150-aoss-qmp
drivers/soc/qcom/qcom_aoss.c:qcom,sm8250-aoss-qmp
drivers/soc/qcom/qcom_aoss.c:qcom,sm8350-aoss-qmp
drivers/soc/qcom/qcom_aoss.c:qcom,aoss-qmp
drivers/usb/host/ohci-platform.c:generic-ohci
drivers/usb/host/ohci-platform.c:cavium,octeon-6335-ohci
drivers/usb/host/ohci-platform.c:ti,ohci-omap3
drivers/usb/host/xhci-rcar.c:renesas,xhci-r8a7790
drivers/usb/host/xhci-rcar.c:renesas,xhci-r8a7791
drivers/usb/host/xhci-rcar.c:renesas,xhci-r8a7793
drivers/usb/host/xhci-rcar.c:renesas,xhci-r8a7795
drivers/usb/host/xhci-rcar.c:renesas,xhci-r8a7796
drivers/usb/host/xhci-rcar.c:renesas,rcar-gen2-xhci
drivers/usb/host/xhci-rcar.c:renesas,rcar-gen3-xhci
drivers/usb/host/xhci-rcar.c:renesas,rzv2m-xhci
drivers/usb/host/fsl-mph-dr-of.c:fsl-usb2-mph
drivers/usb/host/fsl-mph-dr-of.c:fsl-usb2-dr
drivers/usb/host/fsl-mph-dr-of.c:fsl,mpc5121-usb2-dr
drivers/soc/qcom/ramp_controller.c:qcom,msm8976-ramp-controller
drivers/soc/qcom/smem.c:qcom,smem
drivers/usb/host/octeon-hcd.c:cavium,octeon-5750-usbc
drivers/soc/qcom/apr.c:qcom,apr
drivers/soc/qcom/apr.c:qcom,apr-v2
drivers/soc/qcom/apr.c:qcom,gpr
drivers/soc/qcom/qcom_stats.c:qcom,apq8084-rpm-stats
drivers/soc/qcom/qcom_stats.c:qcom,msm8226-rpm-stats
drivers/soc/qcom/qcom_stats.c:qcom,msm8916-rpm-stats
drivers/soc/qcom/qcom_stats.c:qcom,msm8974-rpm-stats
drivers/soc/qcom/qcom_stats.c:qcom,rpm-stats
drivers/soc/qcom/qcom_stats.c:qcom,rpmh-stats
drivers/soc/qcom/qcom_stats.c:qcom,sdm845-rpmh-stats
drivers/soc/qcom/qcom-pbs.c:qcom,pbs
drivers/soc/qcom/qcom_gsbi.c:qcom,tcsr-ipq8064
drivers/soc/qcom/qcom_gsbi.c:qcom,tcsr-apq8064
drivers/soc/qcom/qcom_gsbi.c:qcom,tcsr-msm8960
drivers/soc/qcom/qcom_gsbi.c:qcom,tcsr-msm8660
drivers/soc/qcom/qcom_gsbi.c:qcom,gsbi-v1.0.0
drivers/soc/renesas/renesas-soc.c:renesas,r7s72100
drivers/soc/renesas/renesas-soc.c:renesas,r7s9210
drivers/soc/renesas/renesas-soc.c:renesas,r8a73a4
drivers/soc/renesas/renesas-soc.c:renesas,r8a7740
drivers/soc/renesas/renesas-soc.c:renesas,r8a7742
drivers/soc/renesas/renesas-soc.c:renesas,r8a7743
drivers/soc/renesas/renesas-soc.c:renesas,r8a7744
drivers/soc/renesas/renesas-soc.c:renesas,r8a7745
drivers/soc/renesas/renesas-soc.c:renesas,r8a77470
drivers/soc/renesas/renesas-soc.c:renesas,r8a774a1
drivers/soc/renesas/renesas-soc.c:renesas,r8a774b1
drivers/soc/renesas/renesas-soc.c:renesas,r8a774c0
drivers/soc/renesas/renesas-soc.c:renesas,r8a774e1
drivers/soc/renesas/renesas-soc.c:renesas,r8a7778
drivers/soc/renesas/renesas-soc.c:renesas,r8a7779
drivers/soc/renesas/renesas-soc.c:renesas,r8a7790
drivers/soc/renesas/renesas-soc.c:renesas,r8a7791
drivers/soc/renesas/renesas-soc.c:renesas,r8a7792
drivers/soc/renesas/renesas-soc.c:renesas,r8a7793
drivers/soc/renesas/renesas-soc.c:renesas,r8a7794
drivers/soc/renesas/renesas-soc.c:renesas,r8a7795
drivers/soc/renesas/renesas-soc.c:renesas,r8a779m0
drivers/soc/renesas/renesas-soc.c:renesas,r8a779m1
drivers/soc/renesas/renesas-soc.c:renesas,r8a779m8
drivers/soc/renesas/renesas-soc.c:renesas,r8a779mb
drivers/soc/renesas/renesas-soc.c:renesas,r8a7796
drivers/soc/renesas/renesas-soc.c:renesas,r8a77961
drivers/soc/renesas/renesas-soc.c:renesas,r8a779m2
drivers/soc/renesas/renesas-soc.c:renesas,r8a779m3
drivers/soc/renesas/renesas-soc.c:renesas,r8a77965
drivers/soc/renesas/renesas-soc.c:renesas,r8a779m4
drivers/soc/renesas/renesas-soc.c:renesas,r8a779m5
drivers/soc/renesas/renesas-soc.c:renesas,r8a77970
drivers/soc/renesas/renesas-soc.c:renesas,r8a77980
drivers/soc/renesas/renesas-soc.c:renesas,r8a77990
drivers/soc/renesas/renesas-soc.c:renesas,r8a779m6
drivers/soc/renesas/renesas-soc.c:renesas,r8a77995
drivers/soc/renesas/renesas-soc.c:renesas,r8a779m7
drivers/soc/renesas/renesas-soc.c:renesas,r8a779a0
drivers/soc/renesas/renesas-soc.c:renesas,r8a779f0
drivers/soc/renesas/renesas-soc.c:renesas,r8a779g0
drivers/soc/renesas/renesas-soc.c:renesas,r8a779h0
drivers/soc/renesas/renesas-soc.c:renesas,r9a07g043
drivers/soc/renesas/renesas-soc.c:renesas,r9a07g043
drivers/soc/renesas/renesas-soc.c:renesas,r9a07g044
drivers/soc/renesas/renesas-soc.c:renesas,r9a07g054
drivers/soc/renesas/renesas-soc.c:renesas,r9a08g045
drivers/soc/renesas/renesas-soc.c:renesas,r9a09g011
drivers/soc/renesas/renesas-soc.c:renesas,r9a09g057
drivers/soc/renesas/renesas-soc.c:renesas,sh73a0
drivers/soc/renesas/renesas-soc.c:renesas,bsid
drivers/soc/renesas/renesas-soc.c:renesas,r9a07g043-sysc
drivers/soc/renesas/renesas-soc.c:renesas,r9a07g044-sysc
drivers/soc/renesas/renesas-soc.c:renesas,r9a07g054-sysc
drivers/soc/renesas/renesas-soc.c:renesas,r9a08g045-sysc
drivers/soc/renesas/renesas-soc.c:renesas,r9a09g011-sys
drivers/soc/renesas/renesas-soc.c:renesas,r9a09g057-sys
drivers/soc/renesas/renesas-soc.c:renesas,prr
drivers/soc/qcom/smsm.c:qcom,smsm
drivers/usb/host/ehci-exynos.c:samsung,exynos4210-ehci
drivers/usb/host/ehci-ppc-of.c:usb-ehci
drivers/usb/misc/usb3503.c:smsc,usb3503
drivers/usb/misc/usb3503.c:smsc,usb3503a
drivers/usb/misc/usb3503.c:smsc,usb3803
drivers/soc/qcom/ocmem.c:qcom,msm8226-ocmem
drivers/soc/qcom/ocmem.c:qcom,msm8974-ocmem
drivers/usb/host/uhci-platform.c:generic-uhci
drivers/usb/host/uhci-platform.c:platform-uhci
drivers/soc/qcom/smd-rpm.c:qcom,glink-smd-rpm
drivers/soc/qcom/smd-rpm.c:qcom,smd-rpm
drivers/soc/qcom/smd-rpm.c:qcom,rpm-apq8084
drivers/soc/qcom/smd-rpm.c:qcom,rpm-ipq6018
drivers/soc/qcom/smd-rpm.c:qcom,rpm-ipq9574
drivers/soc/qcom/smd-rpm.c:qcom,rpm-msm8226
drivers/soc/qcom/smd-rpm.c:qcom,rpm-msm8909
drivers/soc/qcom/smd-rpm.c:qcom,rpm-msm8916
drivers/soc/qcom/smd-rpm.c:qcom,rpm-msm8936
drivers/soc/qcom/smd-rpm.c:qcom,rpm-msm8953
drivers/soc/qcom/smd-rpm.c:qcom,rpm-msm8974
drivers/soc/qcom/smd-rpm.c:qcom,rpm-msm8976
drivers/soc/qcom/smd-rpm.c:qcom,rpm-msm8994
drivers/soc/qcom/smd-rpm.c:qcom,rpm-msm8996
drivers/soc/qcom/smd-rpm.c:qcom,rpm-msm8998
drivers/soc/qcom/smd-rpm.c:qcom,rpm-sdm660
drivers/soc/qcom/smd-rpm.c:qcom,rpm-sm6115
drivers/soc/qcom/smd-rpm.c:qcom,rpm-sm6125
drivers/soc/qcom/smd-rpm.c:qcom,rpm-sm6375
drivers/soc/qcom/smd-rpm.c:qcom,rpm-qcm2290
drivers/soc/qcom/smd-rpm.c:qcom,rpm-qcs404
drivers/soc/qcom/rpmh-rsc.c:qcom,rpmh-rsc
drivers/soc/qcom/ice.c:qcom,inline-crypto-engine
drivers/soc/qcom/rmtfs_mem.c:qcom,rmtfs-mem
drivers/usb/host/ohci-pxa27x.c:marvell,pxa-ohci
drivers/soc/qcom/qcom_pd_mapper.c:qcom,apq8016
drivers/soc/qcom/qcom_pd_mapper.c:qcom,apq8064
drivers/soc/qcom/qcom_pd_mapper.c:qcom,apq8074
drivers/soc/qcom/qcom_pd_mapper.c:qcom,apq8084
drivers/soc/qcom/qcom_pd_mapper.c:qcom,apq8096
drivers/soc/qcom/qcom_pd_mapper.c:qcom,msm8226
drivers/soc/qcom/qcom_pd_mapper.c:qcom,msm8909
drivers/soc/qcom/qcom_pd_mapper.c:qcom,msm8916
drivers/soc/qcom/qcom_pd_mapper.c:qcom,msm8939
drivers/soc/qcom/qcom_pd_mapper.c:qcom,msm8974
drivers/soc/qcom/qcom_pd_mapper.c:qcom,msm8996
drivers/soc/qcom/qcom_pd_mapper.c:qcom,msm8998
drivers/soc/qcom/qcom_pd_mapper.c:qcom,qcm2290
drivers/soc/qcom/qcom_pd_mapper.c:qcom,qcm6490
drivers/soc/qcom/qcom_pd_mapper.c:qcom,qcs404
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sc7180
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sc7280
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sc8180x
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sc8280xp
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sda660
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sdm660
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sdm670
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sdm845
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sm4250
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sm6115
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sm6350
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sm7225
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sm7325
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sm8150
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sm8250
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sm8350
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sm8450
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sm8550
drivers/soc/qcom/qcom_pd_mapper.c:qcom,sm8650
drivers/soc/qcom/qcom_pd_mapper.c:qcom,x1e80100
drivers/soc/qcom/qcom_pd_mapper.c:qcom,x1p42100
drivers/usb/host/ohci-s3c2410.c:samsung,s3c2410-ohci
drivers/usb/misc/usb4604.c:smsc,usb4604
drivers/usb/misc/brcmstb-usb-pinmap.c:brcm,usb-pinmap
drivers/usb/misc/usb251xb.c:microchip,usb2422
drivers/usb/misc/usb251xb.c:microchip,usb2512b
drivers/usb/misc/usb251xb.c:microchip,usb2512bi
drivers/usb/misc/usb251xb.c:microchip,usb2513b
drivers/usb/misc/usb251xb.c:microchip,usb2513bi
drivers/usb/misc/usb251xb.c:microchip,usb2514b
drivers/usb/misc/usb251xb.c:microchip,usb2514bi
drivers/usb/misc/usb251xb.c:microchip,usb2517
drivers/usb/misc/usb251xb.c:microchip,usb2517i
drivers/usb/host/xhci-histb.c:hisilicon,hi3798cv200-xhci
drivers/virtio/virtio_mmio.c:virtio,mmio
drivers/virtio/virtio_mmio.c:virtio,mmio
drivers/soc/litex/litex_soc_ctrl.c:litex,soc-controller
drivers/soc/qcom/icc-bwmon.c:qcom,msm8998-bwmon
drivers/soc/qcom/icc-bwmon.c:qcom,sdm845-bwmon
drivers/soc/qcom/icc-bwmon.c:qcom,sdm845-llcc-bwmon
